家兄	-14.602130
家具	-10.359377
家养	-13.848241
家务	-12.200317
家口	-14.499722
家喻户晓	-13.020300
家园	-11.014997
家塾	-15.824953
家境	-12.781904
家子	-13.462772
家宅	-14.533424
家室	-15.599484
家家户户	-13.599306
家小	-13.000165
家居	-11.294947
家属	-10.789546
家常	-12.622719
家常便饭	-13.698398
家底	-13.975387
家庭	-8.664353
家当	-14.457972
家徒四壁	-15.506804
家政	-12.027823
家教	-11.878268
家族	-10.249022
家母	-14.118590
家燕	-15.368455
家父	-13.055406
家用	-11.001227
家电	-10.586312
家畜	-12.655787
家眷	-13.918676
家禽	-11.925300
家私	-13.344568
家蚕	-15.421741
家规	-15.285838
家计	-15.888931
家访	-14.052099
家谱	-13.795740
家财	-13.946350
家贼	-16.897402
家资	-16.328852
家长	-9.991517
家长制	-15.222215
家长里短	-15.873545
家门	-12.007241
宸	-11.606601
容	-8.769885
容光	-14.116114
容器	-11.195679
容忍	-11.723499
容情	-16.097218
容或	-14.748332
容易	-8.710124
容止	-16.366467
容留	-14.677580
容积	-12.763652
容纳	-11.952247
容许	-12.481045
容貌	-12.201344
容身	-14.213612
容重	-15.139593
容量	-10.172477
容错	-13.435283
容颜	-12.862193
宽	-10.056518
宽余	-16.333124
宽厚	-13.277404
宽和	-16.310852
宽大	-12.294231
宽宏	-15.109190
宽宏大量	-14.779590
宽宥	-16.027851
宽容	-11.739718
宽带	-10.217218
宽广	-12.462242
宽度	-11.970171
宽待	-16.106022
宽心	-14.625028
宽恕	-13.232777
宽慰	-13.637527
宽敞	-12.201275
宽松	-11.896181
宽泛	-13.556235
宽畅	-15.821272
宽窄	-14.601012
宽纵	-16.928032
宽绰	-16.222496
宽舒	-16.669445
宽衣	-14.571608
宽裕	-13.472239
宽解	-16.742455
宽阔	-12.257321
宽限	-14.790311
宾	-10.691481
宾主	-14.180003
宾夕法尼亚	-13.954101
宾客	-12.335791
宾朋	-14.553626
宾至如归	-15.128072
宾词	-16.661842
宾语	-14.004927
宾馆	-10.500198
宿	-10.235989
宿世	-14.794173
宿主	-13.093158
宿仇	-16.779408
宿儒	-16.452339
宿命论	-15.121528
宿娼	-16.607775
宿将	-15.516628
宿州	-13.929965
宿怨	-15.202909
宿愿	-15.044914
宿敌	-14.635995
宿根	-15.114287
宿疾	-15.775062
宿舍	-10.339068
宿营	-13.906303
宿迁	-13.598217
寀	-12.873932
寁	-12.831085
寂	-11.136993
寂寞	-10.724825
寂寥	-13.714011
寂然	-14.057886
寂静	-12.103218
寃	-16.719608
寄	-9.552562
寄主	-13.965562
寄予	-12.555440
寄人篱下	-15.038600
寄养	-14.085181
寄卖	-16.200169
寄售	-15.065470
寄存	-13.271746
寄存器	-12.801227
寄宿	-12.823331
寄宿生	-15.521191
寄寓	-14.774357
寄居	-13.534872
寄情	-14.409490
寄托	-12.025595
寄放	-14.638624
寄生	-12.420945
寄生虫	-12.980686
寄递	-14.847024
寅	-11.359106
寅吃卯粮	-16.502937
寅时	-16.459414
密	-9.198777
密云	-12.615929
密令	-14.192554
密件	-15.255422
密使	-14.136726
密切	-9.922519
密友	-13.568359
密召	-16.898943
密告	-15.182081
密商	-16.064285
密实	-14.345965
密室	-13.056491
密密匝匝	-15.555954
密密层层	-16.173914
密密麻麻	-12.997418
密封	-11.416153
密布	-12.949037
密度	-10.668391
密报	-15.299586
密探	-14.167415
密斯	-14.324406
密旨	-15.463324
密林	-13.210855
密植	-14.506867
密歇根	-14.128939
密电	-15.510439
密码	-10.233501
密码箱	-15.401951
密约	-15.420740
密级	-14.508950
密苏里	-14.380671
密西西比	-14.207520
密诏	-15.875425
密语	-14.949175
密谈	-14.607505
密谋	-13.429605
密闭	-13.241087
密集	-10.828317
寇	-10.820469
寇仇	-16.599600
寊	-13.015920
寋	-12.970863
富	-8.863198
富丽	-13.141618
富余	-12.614902
富兰克林	-14.069096
富农	-14.100141
富商	-13.067072
富国	-13.644347
富士	-11.537693
富庶	-13.878150
富强	-12.809964
富态	-15.931306
富有	-10.637267
富民	-12.460432
富源	-14.121646
富矿	-15.426350
富翁	-11.843080
富裕	-11.362995
富豪	-11.804496
富贵	-11.977046
富贵病	-16.433737
富足	-13.170043
富阳	-13.576302
富顺	-14.886999
富饶	-13.632606
寍	-13.096343
寎	-12.735415
寐	-12.135117
寑	-13.023097
寒	-9.579122
寒伧	-16.085621
寒假	-12.363057
寒光	-13.288397
寒冬	-12.922312
寒冷	-11.558263
寒噤	-14.657154
寒士	-15.580003
寒带	-15.276230
寒微	-15.589961
寒心	-13.927709
寒意	-12.993902
寒战	-14.554122
寒星	-13.162455
寒暄	-13.436571
寒暑	-13.455608
寒毛	-15.065216
寒气	-13.250171
寒流	-13.431882
寒潮	-14.593246
寒热	-14.613341
寒碜	-15.078460
寒秋	-15.612713
寒窗	-14.477689
寒素	-16.850933
寒舍	-14.717248
寒苦	-16.276047
寒蝉	-15.462512
寒衣	-15.219122
寒酸	-14.129257
寒门	-15.410297
寒露	-15.269280
寒颤	-14.394409
寒食	-14.666223
寓	-11.770158
寓于	-14.472104
寓公	-16.187412
寓居	-14.895482
寓意	-12.762835
寓所	-13.066418
寓目	-16.561056
寓言	-12.571257
寔	-12.673872
寕	-15.941468
寖	-12.927568
寗	-16.605415
寘	-12.724520
寙	-12.897121
寚	-14.419445
寛	-15.287986
寜	-14.804110
寝	-12.704245
寝室	-11.941744
寝宫	-14.264637
寝食	-14.470636
寞	-12.732427
察	-9.582575
察看	-11.964103
察觉	-11.937188
察言观色	-15.034106
察访	-16.049267
察验	-16.874439
寠	-13.004071
寡	-11.569830
寡不敌众	-15.333314
寡人	-13.260358
寡合	-16.824488
寡味	-16.279297
寡头	-13.464707
寡妇	-12.727483
寡居	-15.552799
寡廉鲜耻	-16.178598
寡情	-15.856233
寡欢	-14.374010
寡言	-13.535087
寢	-11.992649
寣	-11.951113
寤	-12.305247
寥	-12.628115
寥寥	-12.468905
寥廓	-15.759369
寥若晨星	-15.710944
寥落	-14.926086
實	-7.574989
寧	-10.160713
寨	-10.681502
寨子	-13.885554
審	-9.318387
寪	-13.108037
寫	-9.020950
寬	-10.127614
寭	-16.404091
寮	-11.374878
寮房	-16.188848
寯	-12.828281
寰	-11.687905
寰宇	-13.562995
寰球	-15.742530
寱	-13.128057
寲	-12.645905
寳	-14.281478
寴	-16.664692
寵	-11.284690
寶	-9.306114
寷	-16.392395
寸	-10.562732
寸功	-16.842991
寸口	-15.001258
寸土	-14.052166
寸头	-16.178448
寸心	-15.321227
寸断	-15.383068
寸步	-13.958130
寸步难行	-14.500230
寸进	-16.609976
寸阴	-16.853214
对	-5.921862
对不起	-11.836186
对于	-8.202286
对仗	-15.155634
对付	-10.651791
对偶	-14.804972
对劲	-14.866835
对口	-12.351697
对台戏	-16.796471
对号入座	-14.430829
对唱	-14.683134
对垒	-13.694351
对外	-9.693051
对头	-13.224058
对子	-15.519675
对局	-16.370472
对岸	-12.736260
对峙	-12.568426
对应	-10.967573
对开	-16.497633
对弈	-14.310811
对待	-10.403156
对得起	-13.123074
对手	-9.734182
对手戏	-14.000701
对抗	-10.889502
对抗赛	-13.063406
对折	-15.050305
对接	-12.414930
对数	-14.037601
对方	-9.332589
对本	-11.273776
对歌	-16.174870
对比	-10.863996
对比度	-13.150466
对比色	-15.765212
对流	-13.926739
对流层	-15.369624
对照	-11.206747
对牛弹琴	-15.670593
对症	-13.808365
对症下药	-14.212111
对白	-13.052987
对着干	-14.864697
对称	-11.636585
对立	-11.568949
对立面	-13.597725
对答	-14.604676
对答如流	-15.620996
对策	-10.954978
对簿	-14.314439
对联	-12.849908
对虾	-13.388347
对襟	-15.012930
对话	-10.216951
对调	-15.219582
对象	-9.297270
对质	-14.647276
对路	-16.433460
对酌	-16.495560
对门	-14.724274
对阵	-12.361866
对面	-10.601967
寺	-9.564684
寺庙	-12.312174
寺观	-14.912666
寺院	-11.988537
寻	-10.086217
寻事	-16.798704
寻味	-15.965154
寻呼台	-14.401821
寻呼机	-13.897408
寻常	-11.433814
寻开心	-15.523005
寻思	-13.329097
寻找	-9.759008
寻机	-15.159145
寻根	-13.595121
寻根究底	-16.363741
寻死	-14.278099
寻死觅活	-16.141727
寻求	-10.312326
寻短见	-15.129736
寻索	-16.421103
寻花问柳	-15.581465
寻衅	-14.452378
寻觅	-12.406080
寻访	-13.361324
寻隙	-16.783409
导	-10.107341
导体	-13.623461
导出	-12.674456
导向	-11.091947
导师	-11.226414
导弹	-10.452424
导播	-15.431693
导板	-16.198057
导游	-11.355855
导源	-15.859245
导演	-10.249722
导火线	-14.332438
导热	-13.726233
导电	-12.970980
导管	-12.765769
导线	-12.832845
导致	-9.155665
导航	-11.476791
导言	-14.813458
导语	-14.700503
导读	-13.766197
导购	-13.051412
寽	-16.324953
対	-13.845497
寿	-10.141884
寿命	-11.180069
寿山石	-15.187288
寿数	-16.397755
寿星	-14.022342
寿材	-16.590664
寿桃	-15.549656
寿礼	-15.559831
寿终正寝	-14.523280
寿衣	-15.318885
寿诞	-15.519844
寿辰	-14.800138
封	-9.028905
封冻	-14.776456
封口	-13.179127
封嘴	-16.160368
封地	-14.969048
封套	-13.886824
封存	-12.913520
封山育林	-14.800553
封底	-14.126074
封建	-10.955245
封建主	-14.947221
封斋	-16.636948
封杀	-12.780015
封条	-14.268356
封河	-15.701044
封港	-16.325392
封疆	-14.737373
封皮	-14.620859
封禁	-15.179940
封禅	-14.724879
封笔	-15.730950
封赏	-15.224798
封锁	-11.612383
封镜	-15.865545
封门	-15.901518
封闭	-10.768449
封面	-11.432633
封顶	-13.357277
専	-14.615277
尃	-12.950376
射	-9.219266
射击	-11.589775
射影	-15.429875
射手	-11.586135
射流	-14.322483
射猎	-15.845721
射电	-14.674614
射程	-12.715113
射箭	-13.164673
射线	-12.380380
射门	-11.666620
射频	-12.845383
尅	-16.241573
将	-6.332740
将令	-15.057069
将信将疑	-14.261951
将军	-10.261748
将士	-12.195554
将官	-14.829229
将帅	-13.724288
将心比心	-15.599725
将来	-10.164664
将要	-11.792873
将计就计	-14.861547
将近	-11.501148
将错就错	-15.423998
将门	-14.364490
将领	-12.099873
將	-7.488839
專	-8.186238
尉	-10.997253
尉官	-15.835330
尉犁	-15.372930
尉迟	-13.290622
尊	-9.663478
尊严	-11.430461
尊亲	-16.423000
尊崇	-13.336466
尊敬	-11.251334
尊称	-13.824263
尊贵	-12.683416
尊重	-9.972416
尊长	-14.993677
尋	-9.705207
尌	-12.488663
對	-7.021021
導	-8.311679
小	-6.420536
小不点	-14.827455
小丑	-12.862506
小业主	-14.655052
小两口	-14.531896
小乘	-12.741190
小九九	-16.318869
小五金	-15.339285
小人	-12.988149
小人物	-13.283951
小伙子	-11.389366
小传	-15.399994
小便	-12.308104
小修	-16.088121
小偷	-11.946059
小儿	-11.593391
小儿科	-14.346562
小兴安岭	-15.345485
小写	-14.845199
小农	-13.510964
小动作	-13.933612
小区	-10.048533
小半	-15.024724
小卒	-14.832740
小卖	-15.992389
小卖部	-14.178365
小叔子	-15.711398
小叶	-13.686094
小号	-13.372913
小吃	-11.803349
小名	-16.422773
小品	-12.067027
小品文	-15.104396
小商品	-13.024695
小圈子	-14.052603
小型	-10.055774
小夜曲	-14.777249
小女	-11.259516
小妞	-14.109816
小姐	-9.464037
小姑	-14.324018
小姑子	-15.897863
小姨	-14.192614
小姨子	-15.047668
小媳妇	-14.759063
小子	-10.851466
小字辈	-15.648282
小学	-9.460824
小学生	-11.202781
小孩	-10.154388
小家伙	-12.940995
小家子气	-15.102188
小家庭	-14.328836
小家碧玉	-14.914497
小寒	-14.820879
小将	-12.810645
小巧	-11.841637
小巧玲珑	-14.146662
小巫	-14.526259
小市民	-14.316119
小帽	-15.018646
小年夜	-16.648149
小康	-10.705108
小弟	-11.169796
小影	-16.270586
小心	-10.076634
小心眼	-14.442869
小心翼翼	-11.909263
小恩小惠	-15.446321
小惠	-14.333196
小意思	-15.790815
小憩	-13.870460
小戏	-15.246054
小户	-15.426235
小抄	-15.883002
小把戏	-15.022872
小报	-13.490286
小拇指	-15.392467
小指	-14.394168
小提琴	-12.049269
小数	-13.538393
小日子	-15.612015
小时	-9.386293
小时候	-11.849535
小时工	-15.185977
小春	-12.813942
小暑	-16.159422
小曲	-14.391055
小月	-14.500096
小朋友	-10.856069
小本经营	-15.906943
小样	-14.356895
小楷	-14.829803
小毛	-13.739358
小气	-13.518744
小气候	-14.775701
小水	-12.989823
小洋	-14.425924
小满	-16.393394
小灶	-14.962570
小炒	-15.181864
小熊猫	-15.679970
小班	-13.106707
小生	-12.717817
小白脸	-14.508705
小看	-14.637248
小睡	-15.028829
小瞧	-14.556683
小算盘	-15.191077
小篆	-15.007993
小米	-13.172521
小组	-9.407138
小结	-12.833974
小老婆	-14.287080
小聪明	-14.350597
小肚	-15.349876
小肚鸡肠	-16.292866
小肠	-13.536013
小脑	-14.375747
小脚	-13.817472
小腹	-12.614109
小腿	-12.433850
小舅子	-14.892848
小舌	-16.181137
小节	-13.384779
小菜	-12.943314
小萝卜	-15.685393
小葱	-15.606510
小行星	-12.981539
小褂	-15.958323
小视	-13.768641
小说	-9.836458
小调	-13.917856
小豆	-13.975176
小贩	-12.890284
小费	-13.766546
小跑	-14.084653
小车	-12.670053
小辈	-13.863262
小辫	-14.615805
小道	-12.938257
小量	-15.462513
小金库	-14.677111
小钱	-14.208491
小锣	-16.617239
小队	-12.873246
小阳春	-16.642170
小雨	-12.366806
小雪	-12.803193
小青年	-14.688969
小鞋	-15.907058
小题大做	-14.955100
小食	-13.985217
小饭桌	-16.503395
小鬼	-12.604274
小麦	-10.982911
小黄鱼	-16.533211
小龙	-11.810754
尐	-13.102389
少	-7.492431
少不了	-12.323611
少不得	-14.046780
少不更事	-15.437354
少东家	-16.526604
少儿	-12.187845
少先队	-12.076559
少壮	-14.352978
少女	-10.097437
少奶奶	-14.030292
少妇	-12.740756
少将	-13.293264
少尉	-13.881918
少年	-9.170909
少年宫	-13.210740
少年犯	-14.504932
少年老成	-15.702929
少数	-9.978910
少时	-14.305466
少林拳	-15.561881
少校	-13.051995
少爷	-12.146500
少男	-13.014939
少见	-11.783293
少见多怪	-16.010475
少许	-12.379487
少量	-11.252888
尒	-13.009189
尓	-15.604996
尔	-8.160377
尔后	-13.609076
尔格	-14.027938
尔虞我诈	-14.795831
尕	-12.839375
尖	-9.888421
尖兵	-14.261884
尖刀	-13.440510
尖利	-13.894602
尖刻	-13.951645
尖厉	-15.064430
尖嘴猴腮	-16.556284
尖子	-13.467022
尖端	-12.082397
尖酸	-14.474950
尖锐	-11.727401
尖顶	-14.243455
尗	-16.392395
尘	-10.792396
尘世	-13.062674
尘俗	-15.297858
尘嚣	-14.953918
尘土	-12.667909
尘垢	-15.155370
尘埃	-12.404351
尘寰	-15.819144
尘封	-13.657359
尘暴	-16.046556
尘烟	-15.311869
尘缘	-14.923655
尘肺	-15.032980
尘雾	-16.046839
尙	-15.780988
尚	-8.676442
尚且	-12.752611
尚书	-11.901999
尚方	-14.988436
尚武	-14.151732
尜	-15.905100
尝	-10.816521
尝新	-16.320175
尝试	-10.472935
尝鲜	-14.704575
尞	-16.298143
尟	-12.952238
尢	-12.848071
尤	-9.892224
尤为	-11.708074
尤其	-8.963342
尤物	-13.917252
尥	-13.171893
尧	-11.443499
尧舜	-14.220229
尨	-12.982323
尩	-15.777839
尪	-12.791426
尬	-10.657155
尮	-16.821390
尯	-14.119910
尰	-12.474229
就	-5.831747
就业	-9.088559
就义	-15.236234
就事论事	-14.468317
就任	-12.757755
就势	-14.426762
就医	-12.574071
就地	-16.063913
就坐	-12.517493
就学	-13.627339
就寝	-14.132105
就擒	-15.371965
就教	-16.650888
就是	-7.061268
就此	-10.917869
就算	-10.061793
就绪	-12.853116
就职	-12.467787
就范	-14.085809
就诊	-12.302966
就读	-11.712594
就近	-12.241427
就餐	-12.642410
尳	-13.200389
尴	-10.923844
尷	-12.042718
尸	-10.968547
尸位素餐	-16.440023
尸体	-10.863729
尸检	-14.131525
尸身	-13.809579
尸首	-13.586524
尸骨	-13.585034
尸骸	-14.984739
尹	-10.634595
尺	-10.118888
尺子	-14.002087
尺寸	-10.536182
尺度	-11.639565
尺牍	-15.528767
尺码	-14.112687
尺蠖	-15.495482
尺骨	-15.644007
尻	-12.751143
尼	-8.729251
尼亚加拉	-15.341411
尼克	-11.817330
尼克松	-13.108464
尼加拉瓜	-14.268186
尼古丁	-13.944004
尼古拉斯	-13.734822
尼姑	-12.848294
尼斯	-11.832266
尼日利亚	-12.623384
尼日尔	-14.778440
尼泊尔	-12.685654
尼罗河	-13.785022
尼龙	-12.686053
尽	-8.913241
尽人事	-16.046368
尽人皆知	-14.656427
尽先	-16.040590
尽兴	-13.474614
尽力	-11.379765
尽善尽美	-13.796186
尽头	-11.851635
尽心	-12.501057
尽忠	-14.208467
尽快	-10.034855
尽情	-11.746585
尽数	-13.804951
尽早	-11.965765
尽然	-16.371256
尽管	-9.250532
尽职	-13.216147
尽责	-13.309951
尽量	-10.230312
尾	-9.680051
尾声	-12.633298
尾大不掉	-16.192785
尾巴	-11.742224
尾数	-14.411832
尾欠	-16.508434
尾款	-15.230714
尾气	-12.934233
尾灯	-14.446759
尾花	-15.753766
尾蚴	-15.463202
尾迹	-16.411764
尾追	-15.373591
尾随	-13.181858
尾音	-15.017902
尾骨	-15.365591
尾鳍	-15.579336
尿	-10.190963
尿布	-13.443477
尿床	-14.512465
尿泡	-16.586199
尿素	-12.568952
尿血	-15.508805
尿道	-12.323067
局	-7.297656
局促	-13.665646
局内人	-16.509008
局势	-11.229810
局域网	-11.030323
局外人	-13.665215
局部	-10.596875
局限	-10.979568
局面	-10.025132
屁	-11.293688
屁滚尿流	-15.203064
屁股	-11.145262
屁股蛋	-16.241125
屁话	-15.287816
层	-8.624978
层出不穷	-12.539530
层叠	-13.656020
层峦	-15.279297
层林	-16.637390
层次	-9.789222
层级	-13.274364
层面	-10.740980
屄	-13.114593
居	-9.061327
居丧	-15.787572
居中	-13.121604
居于	-12.343779
居住	-9.899062
居停	-16.008728
居功	-14.444627
居士	-11.718314
居多	-12.140978
居奇	-15.326015
居安思危	-14.606466
居室	-11.686585
居家	-11.936618
居庸关	-15.100550
居心	-13.885614
居心叵测	-14.969007
居所	-12.814024
居民	-9.193996
居民点	-14.740789
居然	-9.886113
居留	-12.175422
居留权	-14.375160
居间	-14.601753
居高临下	-13.682409
屆	-9.836906
屇	-13.093119
屈	-10.830102
屈从	-13.889840
屈光度	-15.139835
屈尊	-14.791027
屈就	-15.141408
屈居	-13.768762
屈才	-16.932854
屈打成招	-16.010460
屈指	-13.152457
屈服	-12.315130
屈膝	-13.770181
屈节	-16.717468
屈辱	-12.773777
屈驾	-16.541967
屉	-14.880402
届	-8.689109
届时	-11.556309
届满	-12.964921
屋	-9.200536
屋子	-11.012013
屋宇	-13.491985
屋架	-15.479589
屋檐	-13.093477
屋脊	-13.627798
屋里人	-16.447388
屋面	-13.270562
屋顶	-11.696546
屌	-12.389299
屍	-11.528221
屎	-11.528156
屎壳郎	-16.483644
屏	-9.907325
屏幕	-10.324758
屏弃	-15.430451
屏息	-13.779774
屏气	-14.959123
屏蔽	-12.006674
屏藩	-16.654736
屏退	-16.502956
屏门	-16.513975
屏除	-16.043793
屏障	-12.177616
屏风	-13.104463
屐	-12.560712
屑	-9.948807
屔	-13.032141
展	-7.709762
展业	-14.089355
展位	-12.129877
展区	-12.741048
展品	-12.411045
展宽	-15.836868
展开	-9.850885
展播	-14.814104
展映	-14.677570
展望	-11.359050
展期	-13.523158
展演	-13.187667
展现	-10.816682
展示	-9.504626
展翅	-13.114422
展览	-10.026249
展转	-15.271106
展销	-12.413512
展露	-13.043896
屖	-13.038623
屘	-12.987329
屙	-12.236514
屜	-12.184930
屝	-12.346391
属	-9.199869
属于	-9.226129
属员	-16.150026
属国	-14.466774
属地	-13.276033
属性	-10.468505
属意	-15.096956
属相	-15.000154
屠	-11.085261
屠刀	-14.136224
屠城	-14.586572
屠夫	-13.471014
屠宰	-12.264572
屠宰场	-14.101527
屠戮	-14.613508
屠户	-15.163874
屠杀	-11.720894
屠苏	-16.861675
屡	-11.496222
屡屡	-12.423118
屡教不改	-15.011932
屡次	-12.988712
屡见不鲜	-13.314922
屡试不爽	-15.073745
屢	-11.717178
屣	-13.134268
層	-9.220895
履	-11.224886
履任	-16.648516
履历	-13.249028
履带	-13.973657
履约	-13.004471
履行	-9.987082
屦	-14.227336
屧	-13.206860
屨	-13.026705
屩	-13.134970
屪	-13.032948
屬	-8.929402
屭	-13.097851
屮	-13.291622
屯	-10.652979
屯兵	-14.110261
屯垦	-15.087799
屯子	-15.816749
屯守	-16.699636
屯扎	-16.550304
屯田	-13.830055
屯聚	-16.722603
屯集	-16.917921
山	-7.648972
山东	-9.479444
山冈	-14.939713
山包	-14.726928
山区	-10.645106
山口	-12.618917
山响	-15.795977
山嘴	-15.987327
山地	-11.919813
山坡	-11.668676
山坳	-14.197623
山城	-12.875200
山墙	-14.973083
山头	-12.597063
山子	-14.306017
山寨	-13.148526
山岚	-15.041486
山岭	-13.603787
山岳	-13.712830
山峡	-15.221778
山峦	-13.580617
山峰	-12.267746
山崖	-13.192768
山崩	-13.762444
山川	-12.591893
山庄	-11.604959
山旮旯	-16.872637
山村	-12.196227
山林	-11.973083
山根	-15.556453
山梁	-14.485467
山楂	-13.565927
山歌	-13.360668
山毛榉	-15.819578
山水	-11.283127
山水画	-13.280554
山沟	-13.460452
山河	-12.813669
山洪	-13.628605
山洼	-16.232073
山海关	-13.464965
山涧	-14.173576
山清水秀	-14.632136
山炮	-15.770071
山珍海味	-14.397062
山盟海誓	-14.864756
山积	-16.174463
山穷水尽	-14.738606
山窝	-16.457457
山系	-15.220423
山羊	-12.060514
山脉	-12.214035
山脊	-13.774351
山脚	-13.083198
山腰	-12.915092
山芋	-14.115711
山茱萸	-15.307442
山茶	-13.861101
山药	-14.007149
山西	-10.143448
山谷	-11.822984
山货	-15.454407
山路	-11.607660
山里红	-16.811169
山野	-12.808063
山门	-13.231622
山险	-16.662474
山陵	-14.234447
山顶洞	-15.476499
山魈	-15.600256
山麓	-13.271436
屳	-13.095697
屴	-13.117887
屶	-15.866567
屸	-15.233615
屹	-12.490590
屹然	-16.129824
屹立	-12.724404
屺	-13.158058
屻	-13.015125
屼	-11.696524
屽	-11.528490
屾	-11.540956
屿	-12.930655
岀	-12.541753
岁	-8.765957
岁修	-16.150248
岁入	-15.046659
岁初	-16.709377
岁差	-16.368919
岁数	-13.433300
岁星	-15.551366
岁暮	-15.879234
岁月	-11.176375
岁首	-16.184696
岂	-10.510920
岂但	-16.594393
岂可	-13.570573
岂敢	-14.341021
岂有此理	-15.787317
岂止	-13.879745
岂非	-12.881972
岃	-12.522042
岄	-13.208545
岆	-11.906507
岈	-12.685653
岉	-13.014530
岊	-12.959346
岋	-12.766195
岌	-12.716530
岌岌	-13.731575
岍	-12.944255
岏	-13.213857
岐	-11.581229
岐黄	-16.825565
岑	-11.743856
岑寂	-15.256239
岑溪	-14.799479
岒	-13.036390
岓	-12.917076
岔	-11.922555
岔口	-14.862775
岔子	-14.889535
岔气	-16.385023
岔路	-13.664880
岔道	-14.719662
岕	-12.898181
岖	-16.386583
岗	-10.450176
岗亭	-14.883098
岗位	-9.940860
岗哨	-14.545260
岗地	-16.247360
岗子	-15.751044
岗楼	-15.476121
岘	-14.583344
岙	-14.091556
岚	-11.407678
岛	-9.495946
岛国	-13.780751
岛屿	-12.306521
岜	-14.844090
岝	-13.209026
岟	-13.164491
岠	-13.264769
岡	-11.643829
岢	-12.976194
岣	-12.944440
岤	-13.141480
岥	-13.123402
岦	-12.967262
岧	-13.171197
岨	-13.196574
岩	-9.802773
岩层	-14.030352
岩心	-15.482733
岩洞	-13.497044
岩浆	-13.746337
岩溶	-13.845676
岩画	-13.604281
岩盐	-16.019928
岩石	-11.416881
岪	-13.139905
岫	-12.236423
岬	-12.848644
岬角	-15.611865
岭	-10.449737
岭南	-12.588071
岮	-13.217496
岯	-13.245840
岰	-13.099146
岱	-11.724360
岳	-10.191511
岳丈	-15.287806
岳家	-14.798967
岳母	-13.333234
岳父	-13.030774
岳阳	-12.477921
岳阳楼	-14.414410
岳麓	-13.528723
岵	-13.243592
岶	-13.097851
岷	-12.501265
岷江	-13.823067
岸	-9.470038
岺	-16.821390
岽	-16.246586
岿	-15.761685
岿然	-15.194567
峁	-15.029632
峄	-14.720965
峆	-13.102389
峇	-12.681948
峈	-12.548452
峉	-12.971813
峊	-12.962166
峋	-12.773810
峌	-12.909725
峎	-13.055220
峏	-13.120530
峐	-12.616299
峒	-12.108328
峓	-12.908833
峔	-13.264769
峖	-13.200150
峗	-13.212647
峘	-12.822371
峙	-12.089498
峚	-13.201823
峛	-12.950562
峞	-13.119428
峟	-13.005054
峡	-11.611533
峡谷	-11.889277
峣	-16.319534
峤	-13.056667
峥	-12.919779
峦	-13.821359
峨	-11.842983
峨眉	-13.509445
峨眉山	-13.169673
峪	-11.955712
峬	-13.117227
峭	-12.294401
峭壁	-12.857337
峭拔	-15.913304
峭立	-16.387499
峮	-12.957283
峯	-15.480766
峰	-9.127532
峰会	-12.238818
峰值	-12.990768
峰回路转	-14.568222
峰峦	-14.260692
峰巅	-15.298589
峱	-13.029721
峴	-12.751754
島	-9.853827
峷	-13.295818
峸	-13.180989
峹	-13.264769
峻	-11.268460
峻峭	-15.390506
峻拔	-16.472466
峽	-11.167149
峿	-12.848743
崀	-13.168648
崁	-12.436244
崂	-15.769540
崂山	-13.300204
崃	-14.257816
崄	-14.280774
崅	-16.542677
崆	-11.962825
崇	-10.484068
崇仰	-15.787107
崇奉	-15.105611
崇尚	-12.073873
崇山峻岭	-14.481132
崇州	-14.276788
崇拜	-11.068168
崇敬	-12.832050
崇文	-12.647451
崇明	-12.958177
崇洋	-14.470905
崇祯	-13.614429
崇高	-11.548134
崈	-15.331300
崉	-16.905161
崊	-16.803692
崋	-12.314857
崌	-12.870319
崍	-12.875312
崎	-11.074190
崎岖	-13.267320
崏	-12.738270
崐	-12.846058
崑	-11.763440
崒	-12.920862
崓	-12.806779
崔	-10.257010
崔嵬	-16.043550
崔巍	-16.443155
崕	-13.986079
崖	-10.812520
崖画	-16.047993
崗	-10.877725
崘	-15.571182
崙	-11.447519
崚	-12.754045
崛	-12.025610
崛起	-11.224155
崜	-16.266890
崝	-12.789207
崞	-12.513833
崟	-13.018306
崠	-12.703370
崡	-14.255755
崢	-12.093925
崣	-13.134298
崤	-12.038897
崥	-12.864839
崦	-12.745823
崧	-11.946943
崨	-12.795242
崩	-11.070423
崩坍	-15.671511
崩塌	-13.272177
崩溃	-11.585953
崩盘	-14.146337
崩裂	-14.680213
崪	-16.529255
崫	-16.830360
崬	-16.477295
崭	-14.805440
崭新	-11.525437
崭露头角	-13.659085
崮	-13.145090
崯	-15.771569
崰	-13.122738
崱	-12.733316
崲	-12.945550
崳	-12.775992
崴	-12.341723
崵	-12.871178
崶	-12.804364
崷	-12.526416
崸	-13.069160
崹	-12.983091
崺	-12.976004
崻	-14.799371
崼	-12.760025
崽	-12.440398
崽子	-14.577380
崾	-14.672956
崿	-12.954290
嵀	-13.182631
嵁	-12.673731
嵂	-12.688942
嵃	-12.597560
嵄	-15.852915
嵅	-13.026705
嵆	-14.869123
嵇	-12.528854
嵈	-14.103272
嵉	-12.988875
嵊	-12.645128
嵊州	-13.829515
嵊泗	-14.959311
嵋	-12.102653
嵌	-10.691946
嵎	-13.040453
嵐	-12.258718
嵑	-13.002501
嵒	-13.139455
嵕	-13.069160
嵖	-14.481132
嵗	-15.173419
嵘	-13.129614
嵙	-13.030124
嵛	-15.355741
嵝	-15.710944
嵞	-13.108909
嵟	-14.621195
